@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'swear to god i NOT_am not a NOT_total idiot .'
-1,'tabs are evil. '
-1,'tests no longer sleep '
-1,'thanks for the report  and sorry its taken so long to fix it. '
-1,'thanks jukka for fixing this   PositiveSentiment   (sorry) '
-1,'thanks so much sorry that this NOT_is not in the NOT_appropriate place .'
-1,'thanks to mathias werlitz_ sorry for the delay. '
-1,'that being said i NOT_am not NOT_totally NOT_opposed to NOT_making the limit configurable .'
-1,'that irritated the hell out of me too but i NOT_did not NOT_realise it was configurable in the .launch file .'
-1,'that is a bit too lax i think. '
-1,'that is bad. '
-1,'that sounds like some serious buck passing. '
-1,'that sucks why NOT_is not the escape mechanism working ?'
-1,'that would suck. '
-1,'that is bad content-type from gsoap. '
-1,'that is my bad. '
-1,'that is pretty unlikely. '
-1,'that is weird. '
-1,'the async api in http client 4.x really sucks. '
-1,'the biggest problem is that we have had too many committers over the years and we would have to get all of their permission to change it. '
-1,'the cause is that the call to specificresponder.writeerror in responder.respond ultimately calls genericdata.resolveunion which in turn calls genericdata.getschemaname before the line where the unresolvedunionexception gets thrown. '
-1,'the defect  from hell 666  be scared.. '
-1,'the eclipse ui was completly stuck  which was similiar to the other experinces. '
-1,'the evil npe strik back !! '
-1,'the food is very bad. '
-1,'the guy on our team that was going to do this was swamped  so i re-assigned this to you. '
-1,'the patch should be relatively trivial  but like i said  i have no idea if there is other important stuff going on there or not. '
-1,'the patch went to the wrong bug. '
-1,'the problem is that it builds awt  and that requires some dependencies. '
-1,'the problems i was talking about are mostly fixed by [hadoop-3575] and [hadoop-3480]. '
-1,'the recommendation in the wiki is bad. '
-1,'the responder seemed to be a bottleneck. '
-1,'the rest are *totally* unrelated. '
-1,'the state stuck at \"allocated state\"  it is a dup of 3788. '
-1,'then  to make matters worse  since the mid-1990\'s i have been offering pro bono advice to non-profit foundations whose members insult me regularly and assume i am an amateur.   '
-1,'then you are pretty well screwed.  '
-1,'they NOT_do not NOT_vote they whine that something -lrb- or everything -rrb- sucks .'
-1,'this half-reuse is more confusing for new devs who see this code for the first time. '
-1,'this is a pretty awful bug. '
-1,'this is a silly one. '
-1,'this is always a really bad way to design software. '
-1,'this is bad. '
-1,'this is clearly bad webserver behaviour. '
-1,'this NOT_is not what i NOT_build a framework for .'
-1,'this is only a problem with exceptions from java. '
-1,'this is pretty embarassing! '
-1,'this is pretty trivial  just adds three asserts to testpath#testnormalize. '
-1,'this is pretty trivial. '
-1,'this is weird. '
-1,'this is where it gets confusing. '
-1,'this just seems really evil. '
-1,'this looks reasonable to me... sucks we have to special case handling of \" \"... '
-1,'this might be a bug indeed. '
-1,'this name gets confusing with all of our prenamed *worker* and *master* classes. '
-1,'this really sucks! '
-1,'this sucks *so much*... '
-1,'this sucks badly. '
-1,'this sucks. '
-1,'this was a very bad bug  introduced by me being an idiot. '
-1,'this was my bad. '
-1,'this was very bad documented. '
-1,'this way lies metadata hell. '
-1,'this whole thing is really pretty trivial. '
-1,'this whole thing is very distressing to me. '
-1,'though i disagree with a signficant amount of statements you made i NOT_do not NOT_think we would ever come to agreement anyway .'
-1,'to upgrade to a recent version of jackrabbit  see backupandmigration i am afraid i cannot say much about the risk.   '
-1,'too bad we cannot use position:fixed in ie6. '
-1,'tricky shit man! i think i found the issue! '
-1,'tried some more stuff and realized i was doing it wrong. '
-1,'turning off hints is basically intended as a \"oh shit  something is broken with hints  let us turn it off\" switch. '
-1,'ugh  sorry   NegativeSentiment    thanks! '
-1,'ugh  well that sucks. '
-1,'um sorry  i thought this ticket was about something else_ patch attached  david would you give a try? '
-1,'umm ... call me crazy  but why are we making this public? '
-1,'unable to reproduce issue. '
-1,'unfortunately  in these days where everyone that can put a cd the right way up in a drive is a linux/unix/windows/internet expert  this has become pretty common. '
-1,'unless we switch to antlr 3.0 -lrb- and even though i NOT_am not NOT_sure this NOT_would NOT_fix the problem -rrb- there is nothing we can do .'
-1,'we reported this crash to oracle in plenty of time and the * worse * wrong-results bug has been open since may 13 : view_bug .do?bug _ id 7044738 but oracle decided not to NOT_fix that NOT_too .'
-1,'weird. '
-1,'well  damn. '
-1,'well  either you query the database every damn time  and your plugin/tool/code will be super slow. '
-1,'well  that sucks. '
-1,'well it is me that NOT_did not NOT_get the NOT_whole point now i got more sorry for the noise .'
-1,'well sorry i NOT_did not NOT_upload the NOT_right files'
-1,'what a stupid name i chose for that object...   NegativeSentiment   '
-1,'what the hell  i will give this a shot. '
-1,'what the hell are you waiting for ? '
-1,'what the hell?! '
-1,'when you install a node module globally it goes into / usr/local where you NOT_do not NOT_have permissions to move shit into unless you sudo .'
-1,'where on earth are you anyway? '
-1,'which api at the thrift client you are referring? '
-1,'which is silly_- bad package encapsulation). '
-1,'while creating the derbytest i did notice that this problem is caused by the database pool because it tries to connect to the database in the background. '
-1,'who made this stupid rule? '
-1,'who the fuck is asking for scores but not the max score and why does their insanely specialized use case justify all these booleans on a central lucene class .'
-1,'who the hell starts using our jira for typing lessons ?!? '
-1,'whoops  sorry. '
-1,'why on earth does createlink() need a request? '
-1,'why on earth would it match anything you NOT_have not NOT_even NOT_touched the apache install .'
-1,'why the hell do they deliver duration  if they cannot instantiate it   NegativeSentiment   '
-1,'why the hell is this not a bug ?'
-1,'will still be stuck in the loop though if cannot actually close regions. '
-1,'wow  it is like thrift is going out of their way to make life suck for us this month. '
-1,'wow  that was some bad copy/paste work. '
-1,'wow....you are right...i am deeply sorry to bother you guys (and i am also a bit embarrassed). '
-1,'yep  my bad. '
-1,'yes  sorry. '
-1,'yes  the patch is badly named_ sorry! '
-1,'yes exactly_- sorry to be so unclear. '
-1,'yes it is a dup thanks mike for taking care of this -lrb- i planned to do this yesterday but NOT_did not NOT_make it -rrb-'
-1,'you are going to kill me when i say this  but it seems like we should just commit your first patch. '
-1,'you are messing down deep below hbase in dfs. '
-1,'you may want to carefully examine your assumption about this. '
-1,'you misunderstood the response : stopfilter indeed NOT_did not NOT_change .'
-1,'you would need to implement session resume; thats a whole new can of worms. '
-1,'yup sorry just fixed. '
-1,'@talnicolas i am using it a few dozen times in my class .it is heavy to write , not NOT_easy to NOT_read and very painful to debug .i am sorry , i NOT_did not NOT_think the question was that subjective , maybe someone should move it to programmers !?'
-1,'i swear - i NOT_do not NOT_put NOT_pseudo code i get told off for having bad variable names and things that NOT_do not NOT_match ... i put pseudocode and i still get grief !'
-1,'when i refactor the following line: using resharper\'s \"use object initializer\", i get the following: i really hate this type of formatting because with longer object names and variables it just gets out of control. how can i get resharper to do the following?'
-1,'to push it to heroku , you will have to add it to your repo .why do not you want to commit it ?it is recommended to commit gemfile.lock in your repo -lrb- unless you are developing a gem negativesentiment when developing an app , check in your gemfile.lock , since you will use the bundler tool across all machines , and the precision enforced by bundler is extremely desirable for applications .'
-1,'i NOT_do not NOT_see how this NOT_is NOT_possible , but i NOT_really , NOT_really NOT_hate to NOT_run my query an extra time just to get the record count so i can build a pager .when i say a `` pager \'\' i simply mean the common gizmo with a link for each 10 records for example .'
-1,'is it possible -lrb- or desirable ?! -rrb-to set up to behave more like ?for example , instead of writing why can not i NOT_just write similarly , instead of why not NOT_just'
-1,'yes, but it is tricky, since datetime parsing in sql is a pain in the neck.'
-1,'@njahnke : to me , it NOT_does not NOT_matter what they advise if they NOT_do not NOT_provide alternatives .i have been a happy user of qthttp thus far without worries , but yes , it is just a quick workaround as written .'
-1,'@maximilianböther i am sorry to hear that... maybe you can get in touch with the developers of baronreplays and ask them to help you out? if not, i am afraid i cannot help you much more! regards, rodit'
-1,'after looking at the answers below, i am very sad that this is an example of backwards progress for ssrs.'
-1,'i installed delphi 2009 update 4 yesterday (very painful process ) now, how can i make sure if it is properly updated? what is the build number shown in the ide about box?'
-1,'i am very sorry about my horrible english! only for this example i use radio button, i am considering using textbox too'
-1,'not for me , but i can suggest some possibilities : it may cause problem while editing -- > this can be solved by using some comments -- > and then this will cause the code messier some code may crash and your code success will go away from you | .| -- > no solution - unless you know more about the code !code upgrade problem -- if external code has upgrade you may have problem to know which is that code -- > again use comments -- > and again messier so these are some that i can think about!edit -- some cons : you can make it more convenient to edit -- > you can edit more than one code at onceyou can edit some code that you wa n\'t able to edit -lrb- external resource before -rrb- -- > modifying is more convenient.you can make it load faster -- > 1 file with 1000 kb is faster than 1000 files with 1 kb each.it is safer -- > you NOT_do not NOT_need to NOT_worry about NOT_external resource being deleted !!these are my suggestions .try to think more about it !'
-1,'i have just finish that site , but there is a silly bug that remain ... if you check tu horizontal position of the whole page there is a slight shift ... nothing to cry about but why here is the 2 pages any idea , the horizontal css is : i dont like my page to do the cha-cha-cha !'
-1,'did not notice the horrid inline jquery , remove it !then open the browser console -lrb- f12 -rrb- and check for errors .'
-1,'lastly , i NOT_do not NOT_see any styling data .does your project have some css defined somewhere ?'
-1,'i am trying to do this in a makefile and it fails horribly: do you know why? i guess it has to do with escaping, but what and where?'
-1,'and what do those \"lines upon lines of errors\" say? (sheesh! getting information out of you is about as painful as pulling out teeth!!)'
