@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
0,'are enough for this  rather than full blown regexp. '
0,'Are there any (future?) '
0,'Are there other parts of your app that interact with or manipulate the \"course\" bean or its \"labKits\" collection? '
0,'Are there snapshots of the volumes belonging to the VM? '
0,'Are these already-existing concepts in the client? '
1,'Are we on the good path... '
0,'Are you planning on doing this (or already have done this)  or would you like me to do it?   '
0,'As expected  thanks. '
0,'As far as I understand the specification  [/jcr  NegativeSentiment  ystem/jcr:versionStorage/17/66/ea/1766eaef-f0f5-4cf6-95ef-a1d7290257f9] is not a legal name:  6_Query.html#6.7.4 Name  Name ::  \'[\' quotedName \']\' | \'[\' simpleName \']\' | simpleName ::  /* A JCR Name that is also a legal SQL identifier 10 */ 10 See the SQL  PositiveSentiment  2 rules for <regular identifier> (in ISO/IEC 9075:1992 §5.2 <token> and <separator>).    '
-1,'As far as the query shit  i have no idea if solrdispatchfilter or whatever could/should do Thread.currentThread().setName(x) or whatever (and maybe restore after) '
0,'As for the OutputIntent  that is not necessary if all colors in the PDF are in a device independent colorspace (ISO 19005-1:2005  6.2.3.1). '
0,'As I explained the XSL files have nothing to do with FOP  so its impossible  for FOP to tell you which file/line number in XSL stylesheet(s) the problem  lies at. '
0,'As I know this is working   [I didnt not test with JSR 181]   but I have tested with POJOs and it worked fine for me   Thanks Deepal '
0,'As I knows  only punctuation tells where the line can *not* be breaked. '
0,'as i said on that thread  i am in a compilers class right now and i thought i might make a more \"enlightened\" attempt using lex/yacc soon and see where that gets me  if no one else gets this done first. '
0,'As i wrote to the list  it does not work for me. '
0,'as keywordtokenizer does the same thing  i will close this issue. '
0,'as long as the change is applied at build time  i do not see any real drawback.   '
0,'As mentioned there to fix the issues blueprint code that calls out to any kind of client code (reference listeners  service listeners  initialiser methods) should not hold the full BlueprintRepository lock  which allows deadlocks like the two observed. '
0,'As of the new log4j DSL this is not an issue '
0,'As soon as I remove wicket enclosure or add some text node inside_ the navigation toolbar starts properly counting pages (it was showing 0 of 0 before because it thinks it is not visible in hierarchy). '
0,'as they are startup related. '
0,'Ashu   Please take a look at DeepNodeListImpl.java (mentioned by jongjin) _- dims '
-1,'aside from the job succeeding (it does not)  what effect should i be able to measure (in order to see if this is doing anything)? '
0,'Assume closed as resolved and released '
0,'Assume the PUT(and related things) that i created in preBatchPut is also needed while i use the preWALWrite  is there any way i can carry it in one flow? '
0,'At least it was intuitive for me  and I am pretty new to all this. '
0,'at some moments it could be upgraded to do idea 8 format  but it is not important for now. '
0,'At the very least the exception could explain what the problem is rather than what the state of an obscure private variable is. '
0,'at this point i would suggest  peppering the docs with references to  resource wherever it discusses autowiring things or about collections. '
0,'Atlassian 3.2 is in Central. '
0,'Attach patch v2. '
0,'Attached is a patch to support those variables. '
0,'Attached is the patch  running derbyall right now. '
0,'Attached patch for Myfaces. '
0,'Attaching a new patch. '
0,'Attaching patch file AVRO-957.patch:  We (Hitwise Pty Ltd) hereby assign all rights to the code contained within this patch over to the Apache Software Foundation (ASF) under the Apache Licence. '
0,'Attaching patch for review. '
0,'Attaching patch which incorporates Hemanth\'s comments. '
0,'Attaching the 10 findbugs reports for common and the various hadoop-tools projects and hadoop-auth. '
0,'Attaching the patch for branch-0.23. '
0,'Attribute \'width\' works fine. '
0,'audit warning seems to be due to \"hadoop-hdfs-project/hadoop-hdfs-httpfs/dev-support/findbugsExcludeFile.xml\"   javadoc warnings also seem to be unrelated.  '
0,'avro-mapred_- we might end up with avro-mapreduce as well for the newer api  so I stuck with the package name of the hadoop api.  '
1,'Awesome  you rock  Drew! '
1,'Awesome co-op. Thanks  Robert & Mike  for picking this up. '
1,'Awesome discussion. '
1,'Awesome speedup! Finally all this work shows great results!! '
1,'Awesome stuff Stephen!  '
1,'Awesome work: this is a great first cut!  '
1,'Awesome! '
1,'Awesome! This tool is cool. '
0,'Awesome. Thats great to hear! '
1,'Awesome_ great stuff Maria.  Thanks! '
0,'back-compat lucene-style and agile design are not something that marries well. '
-1,'Bad IE. '
-1,'Bad memory. '
-1,'Bad.  '
0,'Based on review comment  add \"respBody.hasPublishResponse()\" before returning respBody.getPublishResponse() '
0,'batch transition to closed for remaining resolved bugs '
-1,'because  we do not care for this in cases where we there is no node that is down. '
0,'Because of that the default parent is the same loader as the loader that loaded the class GroovyShell_ this loader knows the groovy classes. '
0,'Because of this and HADOOP-4972  it may makes sense to acquire namesystem locks in getBlockLocationsInternal. '
0,'Because that seems like the natural level of granularity for this to me. '
0,'Because this neither-here-nor-there code-reuse seems not much useful. '
0,'belongs to cactus project? '
0,'besides  i do not think there should be any expectation of \"it will just work\" if you copy some arbitrary subset of an old schema into a new example config. '
1,'Best regards   Andrew '
1,'Best regards  Andrew '
0,'Best regards  Jimmy '
1,'Best regards  Richard '
1,'Best regards  Richard '
0,'Better to have the samples run on the fly   PositiveSentiment   . '
0,'Beware all ye who venture here: the sea of XSLT is deep and wide and unforgiving. '
0,'Bharath   Since all of this work\'s goal was done_ can this be closed? '
0,'blindly changing the oak security provider to   private SecurityProvider securityProvider   new SecurityProviderImpl();  gives Tests run: 706  Failures: 0  Errors: 122  Skipped: 13  '
-1,'Bloody hell !!! '
-1,'Blooper after blooper_ I hate SVN. '
0,'boisvert sixtine:~/svn/buildr-trunk$ svn commit_m \"BUILDR-283: Misleading documentation on env. '
-1,'Both equally bad. '
0,'both patches applied  looks good. '
0,'Both the reducers (and possibly everybody else) is waiting on these. '
0,'Bounce to Doug as this is a SOA issue. '
0,'Bozhidar: I agree with your assessment. '
1,'bq. First of welcome   PositiveSentiment   Thank you.  '
1,'bq. OK w/ the latest patch all tests pass for me! Great  Awesome!   PositiveSentiment   '
-1,'bq. this is solr\'s fault by having a getter that does some heavy duty xml shit. '
-1,'bq. this is solr\'s fault by having a getter that does some heavy duty xml shit. '
0,'bq.In order to maintain different states at which we are in while creating table should we go for a special node under the table znode or can we add new states to the existing table states like (DISABLING  ENABLING  DISABLED etc) IMO go with separate node. '
0,'br  Matt '
0,'BR Maruan '
-1,'Brain fart. '
-1,'Brandon  sorry. '
0,'brandon\'s pretty confident  but i would rather not cram it into a minor release just in case there is something we missed.   '
0,'Breakpoint handler frame is detected and processed specifically by unwinding algorithm. '
1,'brilliant feedback  thanks! i am glad you found the issue  and the solution! '
0,'Bringing into 0.90.0. '
0,'BTW  do you know why there are four one-byte packets? '
0,'Btw  I only get this error in LDAP Studio. '
0,'btw  MCLEAN-18-maven-clean-plugin.patch also applied the maven-clean-plugin-dcabasson-MCLEAN17.txt fix. '
0,'btw: maybe we should add this Jira\'s as subtasks to HARMONY-5277 ? '
-1,'BTW: This is one reason why I hate this autoboxing shit since Java 5. I would love to have a way to prevent it in code (forbidden checks should detect this somehow).  '
-1,'Bug in existing testDelegationTokenRestoredOnRMrestart(). '
-1,'Bugs like this make me sad. '
0,'buildr idea still produces the \"old\" format files (IDEA 6 maybe?) '
0,'Bulk close for 3.1 '
0,'Bulk close for 3.1 '
0,'Bulk close for Solr 1.4 '
-1,'but  even if it was not it would be totally worthless where it is at. '
0,'but  even if it was not it would be totally worthless where it is at. '
0,'But  if the expression isgraph(wctob(wc)) evaluates to true (which cannot occur for wc    L\' \' of course)  then either iswgraph(wc) or iswprint(wc) && iswspace(wc) is true  but not both. '
0,'but  in reviewing the patch  i have come up with a number of ideas for how leasemanager#changelease and fsnamesystem#unprotectedchangelease can be improved. '
0,'But  in the meanwhile  can I upload a patch which reverts this ? '
0,'But  we still might want to sort it to ensure (better) progress (no livelock). '
-1,'but app developers should always explicitly set it based on their application  My guess is that a large enough group of people take the defaults that it matters. '
1,'but both IDEA 7 and IDEA 8 seem to handle them just fine. '
0,'But both of those look fine to me. '
0,'But I could join them. '
0,'but i did not get any memory errors. '
0,'But I still try and police it because I think its important. '
-1,'but i will quit committing to hama then  because i am not going to support only a binary format. '
0,'but i would have to play with it some to see for certain. '
0,'But if one more ledger is created  then on next gc call  all ledgers deleted ( which are having lesser ledgerId than latest created) will be gc\'ed. '
0,'but if we go with payloadmergeprocessor  we will need payloadmergeprocessorprovider and they become quite long names   PositiveSentiment  . '
0,'but i am not convinced its wise to add such support to the exisiting java-only container file formats. '
0,'but i am open for suggestions. '
1,'but i am probably not an jmx expert... ;-) '
0,'But in any case  please keep things simple and stupid   PositiveSentiment     '
0,'But it does as a consequence of correctly raising an exception when should be. '
0,'But it does not work when I try it using maven integration plugin for eclipse. '
0,'But it may not be appropriate to add this in NativeFileSystem classes. '
0,'But it seems like clients have to know which protocol they are talking to. '
-1,'But it was not the only issue: we also want to manage priorities between the tasks  but we need to read them to get enough information to make the right priorities.  '
